100200,49.25360320641279,46.78060921843682,36.285154308617166,50.55835671342678,43.66044088176351,51.43018036072132,37.30373547094187,60.82275751502997,48.176673346693356,38.55147094188376,37.17286573146298,33.95472545090181,42.4981883767535,55.64853707414819,44.10911422845686,39.68867334669334,49.43414028056108,43.78148296593183,53.48351903807609,41.58694188376749,51.60612424849699,61.318156312625234,42.067623246492985,45.67272945891778,26.18858517034067,0
100300,51.56161122244483,47.71600000000001,38.46537074148294,49.41042084168337,42.5779559118236,53.30573146292586,37.161947895791556,62.54553907815619,43.91959118236469,38.54975551102202,35.85236873747496,34.032056112224474,43.72263727454907,56.78255711422843,45.984216432865665,40.34423246492984,49.71405210420842,43.43097394789578,51.70396793587173,41.098997995991965,53.804825651302565,63.04908216432863,41.72994789579153,44.67581563126245,26.288480961923852,0
100400,51.33065330661322,48.956841683366775,38.96899398797594,48.34352705410825,40.67727454909815,50.894917835671286,38.279855711422854,58.89313026052098,44.498541082164316,40.472657314629245,35.52106613226457,32.297138276553085,42.00991583166332,55.30892184368733,45.9109418837675,41.28615631262521,47.9274869739479,42.476072144288544,50.55406813627252,44.49116633266531,53.3535631262525,60.10968336673351,41.730885771543086,44.85101402805614,26.99808416833668,0
100500,51.76560320641282,49.75836472945888,38.185370741482956,48.01037274549101,40.39377154308619,49.232617234468925,39.40655711422843,61.81109418837672,46.30739879759516,40.00177154308616,33.446076152304585,32.08096192384768,41.55055711422844,55.850509018036114,44.09024448897798,40.796529058116214,47.48196392785569,42.74048096192389,50.61636072144287,45.711687374749594,52.08152304609216,60.99120641282566,42.175182364729466,46.43125450901801,26.648424849699396,0
100600,52.09687374749502,50.320128256512994,38.694989979959935,51.01967134268532,40.7991983967936,46.87130260521043,38.087903807615234,60.13895791583164,47.83161523046084,39.19801202404806,32.55567134268535,33.111647294589176,42.72886573146292,57.62961923847693,44.458468937875715,38.632561122244425,46.92848897795591,41.65657715430862,52.96611623246498,44.688232464929854,51.09084569138277,61.13738677354708,41.51822845691383,47.0819879759519,25.08238076152304,0
100700,53.11960721442882,50.254565130260495,38.685218436873754,49.43672945891784,41.756480961923835,49.26156312625245,39.03476553106212,61.78616432865733,48.79503807615228,36.497691382765524,32.98673346693386,31.003190380761534,41.031198396793606,55.39383567134269,42.32560320641286,39.548745490982,44.37062925851711,40.15907014028054,50.32690981963924,45.422076152304626,52.72244488977951,61.00039278557108,43.65581563126257,47.81665731462924,26.440793587174376,0
100800,49.86581162324647,50.26496993987976,39.34395190380762,50.10020040080157,40.63069338677353,45.94105811623253,36.652088176352684,60.25859719438874,45.7487374749499,35.791470941883745,35.366028056112214,34.35536673346692,42.477418837675344,54.31620040080156,40.61587975951904,38.2264368737475,42.79767535070142,40.25272945891783,47.489074148296616,46.563190380761505,52.510108216432826,60.69312224448896,43.363831663326685,46.26654108216431,25.51590380761523,0
100900,46.81591182364728,53.07486172344684,38.11491783567131,50.233731462925824,42.15474148296585,44.96666132264522,36.088705410821646,59.83808416833663,42.87833266533068,33.862765531062124,34.07701803607215,35.36591583166333,41.074581162324634,48.3048577154309,38.32024048096193,38.245090180360705,44.11097394789574,39.819398797595206,50.166757515030035,43.279855711422826,51.35284168336676,62.58679759519033,42.11518236472946,46.64274949899799,26.234068136272544,0
101000,47.157675350701375,49.59064529058118,37.78385571142284,53.45951903807612,42.259871743486926,49.727006012023956,35.759150300601206,60.32642885771539,43.90321442885767,37.01905410821642,33.86463326653307,32.892609218436895,40.565883767535055,45.23133466933864,38.86344689378759,37.61983967935874,43.30999599198398,41.22603607214424,49.61560721442886,42.38137875751501,50.488585170340684,63.9568016032064,42.514380761523,43.74545891783572,27.057923847695378,0
101100,48.936232464929844,49.72712625250495,39.6109258517034,54.48645290581163,41.39369138276551,44.293707414829655,36.54291783567135,59.42701402805607,44.25142284569134,37.02952304609215,36.39927054108218,36.288216432865724,40.99760320641282,48.06112224448895,39.688136272545094,35.88185971943886,40.534236472945935,40.95838877755506,49.75913426853703,41.02237274549092,47.81169539078156,63.162252505009945,41.158028056112244,42.49831663326651,27.5460120240481,0
101200,47.72629258517029,48.74404809619232,39.44316633266536,54.947070140280545,40.87445290581162,43.59313827655312,35.94747094188376,58.890749498998,43.987006012024,35.361723446893784,36.737707414829636,35.65866933867736,40.438845691382724,43.91329859719433,37.1798637274549,37.76726252505014,35.40227655310618,39.50137074148296,41.3158396793587,33.78123446893792,43.313402805611204,63.06464128256517,41.913931863727434,40.26607615230463,27.260649298597208,0
101300,46.56828056112223,43.03487775551104,38.402621242484976,55.089747494990014,39.78344689378759,46.9621883767535,37.57184769539074,56.84109819639279,45.152729458917904,35.09425250501004,36.38448897795593,32.45644088176352,40.47250501001998,38.912769539078134,35.11088577154308,38.035454909819656,36.86126653306617,40.73071743486974,43.223559118236494,37.14977154308619,40.33850100200401,59.98350300601196,39.863951903807596,38.65922244488978,28.027551102204402,0
